Job Title,ID,State,City,Exp_years,School,Degree,Major
Analyst,2015,Nevada,Las Vegas,8,Community College,ETC,Associate of Arts and Sciences (A.A.S.) Cyber Security / Network Security 4.0
Analyst,2016,New York,New York,0,No School,Not Specification,No Degree
Analyst,2017,New York,New York,0,No School,Not Specification,No Degree
Marketing Analyst,2018,Florida,,7,Florida State University - College of Business,Bachelor,Bachelor of Science (B.S.) Hospitality Administration/Management 
Data Analyst,2019,Colorado,Denver,0,No School,Not Specification,No Degree
Marketing Analyst,2020,Texas,,0,No School,Not Specification,No Degree
Analyst,2021,Georgia,Atlanta,0,No School,Not Specification,No Degree
Analyst,2022,Texas,Houston,0,No School,Not Specification,No Degree
Analyst,2023,Oregon,Portland,14,University of Oregon - Charles H. Lundquist College of Business,Master,MBA Sports Business/Marketing 
Analyst,2024,Illinois,Chicago,11,The University of Chicago Booth School of Business,Master,"MBA Candidate Class of 2018 Strategic Management, Marketing Management, Operations Management "
Analyst,2025,Florida,,0,No School,Not Specification,No Degree
Analyst,2026,Texas,,0,No School,Not Specification,No Degree
Analyst,2027,Texas,Dallas,0,No School,Not Specification,No Degree
Data Analyst,2028,California,,8,The George Washington University- Milken Institute School of Public Health,Master,Masters of Science in Management of Health Informatics and Analytics  
Analyst,2029,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2030,New York,New York,0,No School,Not Specification,No Degree
Analyst,2031,Washington,Seattle,14,Washington State University,Master,M.A Applied Economics 
Analyst,2032,Arizona,,8,University of Arizona,Bachelor,Bachelor of Applied Science (BASc) Marketing & Entrepreneurship 
Analyst,2033,Texas,,2,Oklahoma State University,ETC,Accounting Accounting 
Analyst,2034,Washington,,14,University of Washington - Michael G. Foster School of Business,Ph.D,Ph.D. Business Administration (Major: Operations Management) 
Analyst,2035,California,,15,Clemson University,Master,"Master of Business Administration - MBA Finance, General "
Analyst,2036,Washington,Seattle,3,University of Washington,Bachelor,Bachelor of Science (BS) Mechanical Engineering 
Analyst,2037,New York,New York,8,Cornell University,Bachelor,Bachelor of Arts (B.A.) Economics 
Analyst,2038,Washington,Seattle,8,University of Washington,Master,Master of Science (MS) Information Management 
Analyst,2039,Washington,Seattle,4,The University of Texas at Dallas,Master,Master��셲 Degree Business analytics 
Data Analyst,2040,Washington,Seattle,7,Cleveland State University,Master,Master��셲 Degree Computer Information Science A
Financial Analyst,2041,Washington,Seattle,1,Cornell University,Master,Master��셲 Degree Financial Engineering 
Analyst,2042,Washington,Seattle,8,Durham University,Master,Master of Science (M.Sc.) Managment (Finance) 
Analyst,2043,Washington,,6,University of Washington Bothell,Bachelor," Business Administration and Management, General "
Analyst,2044,Washington,Seattle,4,The University of Texas at Austin - The Red McCombs School of Business,Bachelor,Bachelor of Business Administration (BBA) Business Honors-Finance 
Analyst,2045,Washington,Seattle,5,North Carolina State University,Master,Master's in Industrial Engineering Industrial Engineering 3.556
Marketing Analyst,2046,California,,0,No School,Not Specification,No Degree
Analyst,2047,Washington,Seattle,6,University of Washington - Michael G. Foster School of Business,Bachelor,"Bachelor��셲 Degree Finance, General "
Analyst,2048,,,2,Columbia University in the City of New York,Master,Master��셲 Degree Actuarial Science 
Analyst,2049,Washington,Seattle,4,University of Washington,Bachelor,"Bachelor of Arts (BA) Finance, Information Systems "
Analyst,2050,Washington,Seattle,6,University of Washington,Bachelor,Bachelor��셲 Degree Mechanical Engineering 
Data Analyst,2051,Washington,Seattle,3,University of Illinois at Chicago (UIC) - Liautaud Graduate School of Business,Master,Master of Science Business Analytics 
Analyst,2052,New York,New York,3,Columbia University in the City of New York,Master,Master of Science (M.S.) Operations Research: Financial and Managerial Applications track 
Analyst,2053,Washington,Seattle,4,University of Washington - Michael G. Foster School of Business,Bachelor,Bachelor of Arts - BA Finance and Information Systems 3.81 Cumulative GPA
Analyst,2054,Washington,Seattle,5,University of Washington Information School,ETC, Informatics 
Analyst,2055,Washington,,6,Harvard University,ETC," Economics and Mind, Brain, and Behavior "
Analyst,2056,New York,New York,6,University of Virginia,Bachelor,"Bachelor��셲 Degree Economics, Minor in Sociology "
Analyst,2057,Illinois,,8,Northwestern University,Bachelor,Bachelor of Science (B.S.) Economics 
Financial Analyst,2058,Washington,Seattle,2,University of Pennsylvania - The Wharton School,ETC,The Huntsman Program B.A. in International Studies and B.S. in Economics 
Analyst,2059,New York,New York,8,Columbia University in the City of New York,Master,Master of Arts (MA)  
Analyst,2060,Washington,Seattle,6,"University of Washington, Michael G. Foster School of Business",Master,Master's Degree Information Systems 3.6/4.0
Analyst,2061,Washington,Seattle,3,"University of California, Berkeley",Bachelor,Bachelor's Degree Economics 
Analyst,2062,New York,New York,3,New York University,Master,MA Econometrics and Quantitative Economics 
Analyst,2063,New York,New York,6,Cornell University,Bachelor,Bachelor of Science 2018 Hospitality Administration/Management/Real Estate Alum
Analyst,2064,New York,New York,2,Columbia University in the City of New York,Master,Master of Science (M.Sc.) Management Science and Engineering 
Financial Analyst,2065,,,2,Ivey Business School at Western University,ETC,Honors Business Administration  
Analyst,2066,Washington,Seattle,2,Duke University - The Fuqua School of Business,Master,Master of Quantitative Management: Business Analytics Strategy and Marketing 
Analyst,2067,Washington,Seattle,7,University of Washington Tacoma,Master,Master of Science - MS Business Analytics 
Analyst,2068,Washington,Seattle,7,�뿰�꽭����븰援�,Master,Master of Fine Arts (MFA) Communication Design 
Marketing Analyst,2069,California,,7,No School,Not Specification,No Degree
Analyst,2070,Washington,,6,Bellevue College,Bachelor,Bachelor's degree Information System Technology (Business Intelligence) 
Analyst,2071,New York,New York,3,Massachusetts Institute of Technology,Bachelor,"Bachelor of Science (BS) Management Science, Economics "
Analyst,2072,New York,New York,10,Ivey Business School at Western University,ETC,HBA Business Administration 
Analyst,2073,Washington,Seattle,8,Cornell University,Bachelor,Bachelor's Degree Hotel Administration 
Analyst,2074,New York,New York,4,Rutgers University-New Brunswick,Bachelor,Bachelor of Science (B.S.) Business Analytics and Information Technology | Finance 3.73/4.0
Financial Analyst,2075,Washington,Seattle,6,Villanova University,Bachelor,Bachelor of Science (B.Sc.) Accounting and Finance 
Financial Analyst,2076,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2077,Washington,Seattle,4,University of Minnesota - Carlson School of Management,Master,Master of Science (M.S.) Business Analytics 
Financial Analyst,2078,Washington,Seattle,9,Seattle University,Bachelor,Bachelor of Business Administration (B.B.A.) Finance and Business Economics 
Data Analyst,2079,Washington,Seattle,9,Duke University,Bachelor,"BS Economics, AB Public Policy, Certification Markets and Management Studies  "
Financial Analyst,2080,Illinois,,0,University of Illinois at Urbana-Champaign,Master,Master's degree Finance 
Data Analyst,2081,Washington,Seattle,4,The University of Texas at Austin - Red McCombs School of Business,Master,Master��셲 Degree Business Analytics 
Analyst,2082,Washington,Seattle,2,"California State University-Fullerton, Mihaylo College of Business and Economics",Master,Master's of science Information systems and decision sciences 
Financial Analyst,2083,Washington,Seattle,0,No School,Not Specification,No Degree
Financial Analyst,2084,New York,New York,4,Baruch College,Bachelor,Bachelor of Business Administration (BBA) Finance & Investments 
Analyst,2085,Washington,Seattle,14,Appalachian State University,Bachelor,Bachelor of Science (BS) Marketing & Computer Information Systems 
Analyst,2086,Washington,Seattle,3,Duke University,Bachelor,Bachelor of Science (B.S.) Mathematics and Biomedical Engineering 
Financial Analyst,2087,Illinois,Chicago,2,The University of Chicago,Bachelor,Bachelor��셲 Degree English Language and Literature/Statistics 
Financial Analyst,2088,Washington,Seattle,5,"University of Washington, Michael G. Foster School of Business",Bachelor,Bachelor of Business Administration (B.B.A.) Finance 
Analyst,2089,New York,New York,5,Baruch College,Bachelor,Bachelor of Business Administration (BBA) Economics 
Analyst,2090,Washington,Seattle,7,Xavier University,Bachelor,Bachelor's Degree of Liberal Arts  
Analyst,2091,New York,New York,4,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.)  
Financial Analyst,2092,,,5,York University - Schulich School of Business,Bachelor,"Bachelor��셲 Degree Finance, General "
Analyst,2093,Washington,Seattle,6,Baylor University,Bachelor,Bachelor of Business Administration (B.B.A.) Management Information Systems (4.0 GPA) and Management (4.0 GPA) Cumulative GPA 4.0
Financial Analyst,2094,Washington,Seattle,8,College of Charleston,Bachelor,Bachelor of Science (B.S.) Economics 3.6
Analyst,2095,Ohio,,7,University of Cincinnati,Master,Masters Business Analytics 3.9
Analyst,2096,Washington,Seattle,1,North Carolina State University,Bachelor," B.S Economics: Data-Analytics, Minors: Statistics & Spanish Senior"
Analyst,2097,Washington,Seattle,3,University of Washington,Bachelor,"Bachelor's Degree Business Administration, Marketing and Information Systems "
Financial Analyst,2098,New York,New York,3,University of Michigan - Stephen M. Ross School of Business,Bachelor,Bachelor of Business Administration (BBA)  Senior
Analyst,2099,Washington,Seattle,8,The Ohio State University,Bachelor,"Bachelor of Science in Business Administration (B.S.B.A.) Finance, Logistics Management, and Marketing; Communication minor Cum Laude"
Analyst,2100,Washington,Seattle,8,University of Washington - Michael G. Foster School of Business,Bachelor,Bachelor of Arts in Business Administration (B.B.A.) Marketing and Finance 3.89 Cumulative GPA
Financial Analyst,2101,Washington,Seattle,8,"University of California, Davis",Master,Managerial Economics Business/Managerial Economics 
Analyst,2102,,,8,University of Southern California,Bachelor,Bachelor of Arts (B.A.) Psychology 
Financial Analyst,2103,New York,New York,3,Southern Methodist University - Cox School of Business,Bachelor,Bachelors of Business Administration Finance with Alternative Asset Management Specialization; Minor in Law and Legal Reasoning 
Analyst,2104,Washington,Seattle,3,University of Cincinnati Carl H. Lindner College of Business,Master,Master of Science - MS Business Analytics 
Analyst,2105,Washington,Seattle,14,University of Washington,Bachelor,Bachelor of Business Administration - BBA Marketing and Information Systems 
Financial Analyst,2106,Washington,Seattle,2,University of Washington - Michael G. Foster School of Business,Not Specification,  
Analyst,2107,Washington,Seattle,6,"University of Washington, Michael G. Foster School of Business",ETC, Finance and International Business Senior
Analyst,2108,Washington,Seattle,4,University of Southern California,Master,Master of Science - MS Analytics Graduate Student
Analyst,2109,,,2,University of Chicago,Bachelor,Bachelor Major in Economics 
Financial Analyst,2110,California,,7,Fordham University,Bachelor,Bachelor of Science (BS)  Summa Cum Laude
Marketing Analyst,2111,Washington,Seattle,4,University of Washington,Master,"Master��셲 Degree Intercollegiate Athletic Leadership, Administration "
Financial Analyst,2112,Washington,Seattle,3,"University of California, Irvine - The Paul Merage School of Business",Master,Master of Science in Business Analytics (MSBA)  GPA: 3.588
Analyst,2113,Illinois,,4,University of Illinois at Urbana-Champaign,Bachelor,Bachelor��셲 Degree Psychology 
Analyst,2114,New York,New York,2,Harvard University,Bachelor,Bachelor's degree Government and East Asian Studies 
Data Analyst,2115,Washington,Seattle,4,Southern Methodist University,Master,Master's degree business analytics 
Analyst,2116,Illinois,,15,University of Illinois at Urbana-Champaign,ETC," Advertising, Biology, and Business "
Financial Analyst,2117,Washington,Seattle,3,Washington University in St. Louis,Bachelor,Bachelor��셲 Degree Double Major: Finance and Economics & Strategy Major GPA: 3.6/4.0
Analyst,2118,Washington,Seattle,6,University of Washington,Bachelor,Bachelor of Business Administration (BBA) Accounting and Information Systems GPA: 3.65
Financial Analyst,2119,Washington,,0,Brown University,Bachelor,Bachelor's degree Biology 
Analyst,2120,Washington,Seattle,2,Pomona College,Bachelor,"Bachelor of Arts (B.A.) Public Policy Analysis with a concentration in Economics 3.93/4.00, Magna Cum Laude, Phi Beta Kappa"
Analyst,2121,Washington,Seattle,5,University of Michigan - Stephen M. Ross School of Business,Bachelor,"Bachelor of Business Administration (B.B.A.) Business Administration and Management, General Senior"
Analyst,2122,New York,New York,4,Brighton High School,ETC,High School Diploma  4.23
Financial Analyst,2123,,,3,Northwestern University,Bachelor,"Bachelor's degree Economics, Statistics, and Business Institutions Program "
Data Analyst,2124,Illinois,,8,University of Illinois at Urbana-Champaign,Bachelor,"Bachelor of Arts - BA Economics, Statistics (Minor) 3.4 (Major GPA)"
Analyst,2125,Washington,Seattle,6,University of Washington,Master,"Master of Science Information Management Data Science, Database Systems "
Analyst,2126,Washington,Seattle,8,University of Washington,Bachelor,Bachelor's Degree Business/Managerial Economics 3.4
Financial Analyst,2127,Washington,Seattle,4,"University of Washington, Michael G. Foster School of Business",ETC, Finance and Information Systems 
Analyst,2128,New York,New York,0,No School,Not Specification,No Degree
Analyst,2129,Pennsylvania,Philadelphia,0,No School,Not Specification,No Degree
Financial Analyst,2130,Illinois,Chicago,0,No School,Not Specification,No Degree
Financial Analyst,2131,California,San Francisco,0,No School,Not Specification,No Degree
Analyst,2132,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2133,North Carolina,,0,No School,Not Specification,No Degree
Analyst,2134,New York,New York,0,No School,Not Specification,No Degree
Analyst,2135,Illinois,Chicago,6,Northwestern University,Bachelor,Bachelor of Arts (B.A.) History 
Analyst,2136,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2137,Massachusetts,Boston,0,No School,Not Specification,No Degree
Financial Analyst,2138,New York,New York,0,No School,Not Specification,No Degree
Analyst,2139,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,2140,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,2141,,,0,No School,Not Specification,No Degree
Data Analyst,2142,California,,0,No School,Not Specification,No Degree
Data Analyst,2143,Washington,Seattle,0,No School,Not Specification,No Degree
Financial Analyst,2144,Colorado,,0,No School,Not Specification,No Degree
Data Analyst,2145,Washington,,0,No School,Not Specification,No Degree
Analyst,2146,New York,New York,6,Northwestern University,Bachelor,Bachelor of Science (B.S.) Learning and Organizational Change; Minor in Business Institutions 2016
Analyst,2147,New York,New York,0,No School,Not Specification,No Degree
Analyst,2148,New York,New York,0,No School,Not Specification,No Degree
Financial Analyst,2149,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2150,New York,New York,0,No School,Not Specification,No Degree
Analyst,2151,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2152,Washington,Seattle,0,No School,Not Specification,No Degree
Financial Analyst,2153,Washington,Seattle,0,No School,Not Specification,No Degree
Analyst,2154,New York,New York,0,No School,Not Specification,No Degree
Data Analyst,2155,Washington,Seattle,3,University of Washington Information School,Master,Master's degree Master of Science in Information Management 3.69/4
Analyst,2156,New York,New York,3,New York University,Master,Master of Science (M.S.) Mathematics in Finance 
Financial Analyst,2157,Washington,Seattle,6,"University of Washington, Michael G. Foster School of Business",Bachelor,Bachelor of Arts Business Administration ��� Accounting Graduated
Analyst,2158,New York,New York,6,Ivey Business School at Western University,Bachelor,"Bachelor of Arts, Honors in Business Administration  "
Analyst,2159,Washington,Seattle,6,Saint Peter's University,Master,Master of Science (MS) Data Science 3.97
Analyst,2160,Washington,Seattle,4,University of Washington,Bachelor,Bachelors English 
Financial Analyst,2161,Washington,Seattle,9,Gonzaga University,Bachelor,Bachelor of Business Administration Concentration Finance Finance and Operation Supply Chain Management 
Analyst,2162,Washington,Seattle,17,Stanford University,Ph.D,PhD Organic Chemistry 
Financial Analyst,2163,Washington,Seattle,3,University of Washington,Bachelor,Bachelor��셲 Degree - Michael G. Foster School of Business Finance and Information Systems Class of 2019
Data Analyst,2164,Washington,Seattle,5,Bellevue College,Ph.D, Data analysis 
Analyst,2165,Washington,Seattle,5,University of Maryland College Park,Master,Master of Science (MS) Information Management 3.74/4
Analyst,2166,New York,New York,4,University of Pennsylvania,Master,Master of Science - MS Statistics 
Analyst,2167,Washington,Seattle,5,Santa Clara University,Bachelor,"Bachelor's degree Marketing, Studio Art, Retail Studies 3.6"
Financial Analyst,2168,New York,New York,1,Cornell University,Bachelor,Bachelor's degree Double Major in Applied Economics & Management and Information Science 
Analyst,2169,Washington,Seattle,4,University of South Florida,Bachelor,Bachelor of Science (B.S.) Management Information Systems 
Analyst,2170,California,,8,"University of California, Berkeley",Not Specification,  
Analyst,2171,New York,New York,3,Fairfield University,Bachelor,Bachelor's degree Finance and International Business (Dual-Major) 
Analyst,2172,Massachusetts,Boston,5,Harvard University,ETC,Statistics and Economics  
Financial Analyst,2173,Washington,Seattle,2,University of Washington - Michael G. Foster School of Business,Not Specification,  
Marketing Analyst,2174,Washington,Seattle,2,University of Washington - Michael G. Foster School of Business,Bachelor,Bachelor of Business Administration Human Resource Management 
Analyst,2175,Washington,Seattle,8,"University of Washington, Michael G. Foster School of Business",Bachelor,Bachelor��셲 Degree Finance and Information Systems 
Data Analyst,2176,Washington,Seattle,6,University of Washington,Bachelor,Bachelor of Business Administration (B.B.A.) Finance 
Analyst,2177,Washington,Seattle,7,Seattle University,Master,Master of Science (MS) Business Analytics 
Financial Analyst,2178,Washington,Seattle,1,University of Washington - Michael G. Foster School of Business,Master,Master's Degree Information Systems 3.85
Data Analyst,2179,California,San Francisco,7,Dankook University,Bachelor,Bachelor's degree Statistics 
Financial Analyst,2180,Texas,Dallas,8,University of Pennsylvania,Master,Master of City Planning (MCP) Public Private Development & Community Economic Development 
Analyst,2181,Florida,,2,Harvard University,Bachelor,Bachelor��셲 Degree Applied Mathematics 
Data Analyst,2182,Washington,,9,Washington State University,Bachelor,Bachlor of Architecture Architecture 
Financial Analyst,2183,California,San Francisco,1,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A) Statistics Magna Cum Laude
Financial Analyst,2184,Washington,Seattle,4,Indiana University - Kelley School of Business,Master,Master of Science (M.S.) Accounting 3.4
Analyst,2185,,,0,No School,Not Specification,No Degree
Analyst,2186,Texas,,2,University of Central Florida,Bachelor,"Bachelor��셲 Degree Finance, General "
Analyst,2187,Washington,Seattle,7,Georgia Institute of Technology,Bachelor,Bachelor of Science (BS) Industrial Engineering 
Financial Analyst,2188,Washington,Seattle,4,Northwestern University,Bachelor,Bachelor��셲 Degree Economics 
Analyst,2189,California,Los Angeles,14,University of Southern California,ETC,Social Sciences Psychology and Economics Senior
Financial Analyst,2190,Washington,Seattle,6,"University of Washington, Michael G. Foster School of Business",Bachelor,Bachelor of Arts Business Administration ��� Accounting Graduated
Financial Analyst,2191,New York,New York,3,Cornell University,Bachelor,Bachelor's degree Hotel Administration 
Analyst,2192,New York,New York,5,Columbia University in the City of New York,Bachelor,Bachelor��셲 Degree Operations Research: Financial Engineering Cum Laude
Analyst,2193,Washington,Seattle,7,"University of Arizona, Eller College of Management",Master,"Master's degree Management Information Systems, General 3.71"
Financial Analyst,2194,New York,New York,4,University of Pennsylvania - The Wharton School,Bachelor,Bachelor��셲 Degree Dual Concentrations: Finance and Entrepreneurship Cum Laude
Financial Analyst,2195,New York,New York,14,University of Utah - David Eccles School of Business,Master,Master��셲 Degree Finance 
Analyst,2196,Washington,Seattle,10,Syracuse University,ETC,Certificate of Advanced Studies(CAS) Data Science 
Analyst,2197,Washington,Seattle,5,University of Texas at Dallas - Naveen Jindal School of Management,Master,Masters in Information Technology Management Business Intelligence and Analytics 3.90
Analyst,2198,Washington,Seattle,4,Brigham Young University,Bachelor,"Bachelor's degree Political Science and Government; Minor, Strategic Management "
Marketing Analyst,2199,Washington,Seattle,6,Seattle University,Bachelor,Bachelor of Arts in Business Administration (B.A.B.A.) Marketing Graduated
Analyst,2200,Washington,Seattle,13,Seattle University,Master,Master of Business Administration (M.B.A.) Finance and Economics 
Analyst,2201,Washington,Seattle,6,University of Maryland - Robert H. Smith School of Business,Master,"Master's degree Management Information Systems, General 3.7 out of 4.0"
Analyst,2202,Florida,Miami,5,Michigan State University,Bachelor,Bachelor of Arts (B.A.) Human Resources Management 
Analyst,2203,California,,2,"University of California, Berkeley, Haas School of Business",Bachelor,Bachelor's Degree Business Administration 
Analyst,2204,Washington,Seattle,2,"University of California, Berkeley",Bachelor,Bachelor of Arts (BA) Economics 
Financial Analyst,2205,Maryland,Baltimore,1,Vanderbilt University,Bachelor,Bachelor's degree Economics Senior
Data Analyst,2206,Washington,Seattle,0,Long Island University,Master,"Master of Science (MS) Management Information Systems, General "
Analyst,2207,Washington,Seattle,7,Oakland University,Master,Master of Science (MS) Information Technology Management 3.7
Analyst,2208,Washington,Seattle,6,Stanford University,Bachelor,Bachelor's Degree Management Science & Engineering: Financial and Decision Engineering 
Analyst,2209,Washington,Seattle,7,University of Texas at Dallas - Naveen Jindal School of Management,Master,Master��셲 Degree Information Technology Management 3.82/4.00
Analyst,2210,New York,New York,3,Columbia University in the City of New York,Master,Master of Science - MS Applied Analytics (Data Science) 
Data Analyst,2211,Washington,Seattle,5,Santa Clara University Leavey School of Business,Master,Master's degree Infomation systems 
Data Analyst,2212,Washington,Seattle,11,University of Washington,ETC,Certificate Program Data Visualization 
Analyst,2213,California,,6,"University of California, Berkeley",ETC,�븰�궗 寃쎌젣�븰 
Financial Analyst,2214,Washington,Seattle,1,University of Southern California - Marshall School of Business,Master,"Master of Science - MS Finance, General "
Financial Analyst,2215,Washington,Seattle,7,"University of Washington, Michael G. Foster School of Business",ETC," Finance, General Sophomore"
Data Analyst,2216,Washington,Seattle,2,Year Up,Ph.D, Database Analytic 4.0
Analyst,2217,Washington,,5,Year Up,ETC, Technical Support & Quality Assurance Certificate 4.0
Financial Analyst,2218,Washington,Seattle,2,Carnegie Mellon University - Tepper School of Business,Bachelor,Bachelor of Science - BS Business Administration 
Analyst,2219,New York,New York,5,Harvard University,Master,Master of Arts - MA Statistics 
Financial Analyst,2220,New York,New York,2,University of Waterloo,Bachelor,Bachelor of Mathematics  
Analyst,2221,New York,New York,2,New York University,Bachelor,Bachelor��셲 Degree International Business Senior
Analyst,2222,Washington,Seattle,12,Claremont McKenna College,Bachelor,"Bachelor��셲 Degree Philosophy, Politics, and Economics (PPE) with a Leadership Studies Sequence "
Financial Analyst,2223,Washington,Seattle,8,University of Washington - Michael G. Foster School of Business,Master,Master of Business Administration - MBA  
Data Analyst,2224,Washington,,6,Yonsei University,Master,Master's degree Applied Statistics 
Data Analyst,2225,Washington,Seattle,5,University of Oklahoma,Master,Master of Arts - MA Managerial Economics with an emphasis in Data Analytics 
Analyst,2226,New York,New York,4,Carnegie Mellon University - Tepper School of Business,Master,Master��셲 Degree Computational Finance 4.21/4.3
Analyst,2227,Washington,Seattle,6,Stanford University,Master,Master��셲 Degree Bioengineering MS GPA: 4.00
Analyst,2228,Washington,Seattle,3,Yale University,Bachelor,Bachelor of Arts (B.A.) Economics 
Analyst,2229,Washington,Seattle,3,Fordham Gabelli School of Business,Master,Master's degree Global Finance 
Financial Analyst,2230,Washington,,7,Columbia University - Columbia Business School,Master,Master of Business Administration (MBA)  
Analyst,2231,New York,New York,2,Stanford University,Bachelor,Bachelor of Science (BS) Management Science and Engineering 
Analyst,2232,Washington,Seattle,3,Purdue University,Master,Master��셲 Degree Business Analytics and Information Management 
Data Analyst,2233,Washington,Seattle,3,New Jersey Institute of Technology,Master,Master's degree Information Systems 
Analyst,2234,Washington,Seattle,10,Seattle Pacific University,Master,Master of Science (M.S.) Information Systems Management 
Analyst,2235,Georgia,Atlanta,2,Emory University,Bachelor,Bachelor of Arts (B.A.) Mathematics;German studies 
Analyst,2236,Washington,Seattle,8,University of Washington,Bachelor,Bachelor��셲 Degree International Studies 
Analyst,2237,Washington,Seattle,2,Seattle University,Master,Master of Science - MS Business Analytics 3.7/4.0
Data Analyst,2238,California,San Francisco,7,Sun Yat-Sen University,Bachelor,Bachelor's degree Electrical Engineering 
Analyst,2239,New York,New York,2,University of Chicago,Bachelor,Bachelor��셲 Degree Economics 
Financial Analyst,2240,Washington,,2,Stanford University,Bachelor,BS degree Pursuing Human Biology 
Financial Analyst,2241,Washington,Seattle,6,University of Washington,Not Specification,  
Analyst,2242,,,0,Columbia University in the City of New York,Bachelor,Bachelor of Arts - BA Financial Economics 
Analyst,2243,Washington,Seattle,6,Northwestern University - Kellogg School of Management,Master,Master of Business Administration - MBA  
Analyst,2244,Washington,Seattle,10,"University of Washington, Michael G. Foster School of Business",ETC," Finance, General Senior"
Analyst,2245,Michigan,Detroit,2,Kettering University,Bachelor,"Bachelor��셲 Degree Industrial Engineering, Business & Statistics Minor "
Analyst,2246,New York,New York,3,New York University - Leonard N. Stern School of Business,Bachelor,Bachelor of Science (BS) Finance and Information Systems 
Financial Analyst,2247,California,Los Angeles,2,"University of California, Los Angeles",Bachelor,Bachelor of Science (B.S.) Financial Mathematics竊똕tatistics 
Data Analyst,2248,Washington,Seattle,6,University of Reading,Bachelor,Bachelor of Engineering (B.Eng.) Electronics Engineering Upper 2:1
Analyst,2249,Michigan,Detroit,4,University of Michigan,Master,Master��셲 Degree Sustainable Systems 
Analyst,2250,Washington,Seattle,7,The Tuck School of Business at Dartmouth,Master,Master of Business Administration (M.B.A.)  
Data Analyst,2251,Washington,Seattle,4,Bowling Green State University,Master,Master's degree Applied Statistics and Operations Research with specialization in Business Analytics 4/4
Analyst,2252,,,5,Harvard Business School,Master,Master of Business Administration - MBA  
Financial Analyst,2253,Pennsylvania,,6,Penn State University,Bachelor,Bachelor of Science (BS) Finance 3.65
Analyst,2254,Massachusetts,Boston,8,Harvard University,Master,Master of Business Administration - MBA  
Analyst,2255,,,4,Harvard Business School,Master,Master of Business Administration - MBA  
Analyst,2256,Washington,Seattle,4,"University of Washington, Michael G. Foster School of Business",Master, Marketing and Entrepreneurship studies 
Analyst,2257,Texas,,2,Oklahoma State University,ETC,Accounting Accounting 
Analyst,2258,Washington,,7,University of Connecticut,Master,Master��셲 Degree Business Analytics 4.0/4.0
Analyst,2259,California,San Francisco,2,Stanford University,Bachelor,Bachelor��셲 Degree Political Science and African & African-American Studies.Minor in Modern Language (Spanish/Mandarin) 
Analyst,2260,New York,New York,5,State University of New York at Buffalo - School of Management,Master,"Master of Science (MS) Finance, General "
Analyst,2261,Washington,Seattle,10,University of Washington,Bachelor,Bachelor of Arts (B.A.) Political Science and Government 
Analyst,2262,California,,1,University of Michigan,Bachelor,BSE Industrial and Operations Engineering 
Analyst,2263,California,,5,California State University - East Bay,Master,Master of Science - MS Business Analytics 3.75
Financial Analyst,2264,Texas,Houston,10,Texas State University,Bachelor,Bachelor of Business Administration (BBA) Accounting Summa Cum Laude
Analyst,2265,Washington,,12,City University of Seattle,Bachelor,Bachelor of Arts (B.A.) Business Management 
Financial Analyst,2266,Washington,Seattle,0,University of Washington - Michael G. Foster School of Business,Bachelor,Bachelor's degree Finance Senior
Analyst,2267,Washington,Seattle,4,University of Texas at Dallas - Naveen Jindal School of Management,Master,"Master��셲 Degree Management Information Systems, General 3.89 / 4"
Financial Analyst,2268,Georgia,Atlanta,0,No School,Not Specification,No Degree
Financial Analyst,2269,California,,6,"University of California, Berkeley",Bachelor,Bachelor's Degree Business Administration at Haas 
Analyst,2270,Washington,Seattle,6,University of Arizona - Eller College of Management,Master,"Master��셲 Degree Management Information Systems, General "
Financial Analyst,2271,New York,New York,1,Harvard University,Bachelor,Bachelor of Arts (A.B.) Economics GPA: 3.97/4.00
Analyst,2272,New York,New York,2,Duke University,ETC, Financial Economics & Computer Science 
Analyst,2273,New York,New York,1,Columbia University in the City of New York,Master,Master's degree Operations Research 
Financial Analyst,2274,New York,New York,3,Brigham Young University,ETC," Finance, real estate & investment banking "
Analyst,2275,Washington,Seattle,2,University of Washington College of Engineering,Master,Master of Science - MS Computer Science 
Analyst,2276,Washington,Seattle,7,University of Denver,Bachelor,Bachelor of Arts (B.A.) International Studies 
Financial Analyst,2277,California,,10,"University of California, Irvine",Bachelor,Bachelor's Degree Economics | Minor in Accounting 
Financial Analyst,2278,Washington,Seattle,5,Columbia University - Columbia Business School,Master,Master of Business Administration (M.B.A.)  
Data Analyst,2279,New York,New York,3,Yonsei University �뿰�꽭����븰援�,ETC,Economics Bachelor of Arts (B.A.)  
Data Analyst,2280,Washington,Seattle,5,University of Washington,Master,Master of Science - MS Biostatistics 3.5
Analyst,2281,California,,9,"University of California, Berkeley",Bachelor,Bachelor of Arts (B.A.) Public Health & Rhetoric 
